OST_BK,topic_100
102141201,6
52074306,-1
13617294,59
52606842,15
102065213,42
71986914,48
69128994,-1
67901785,129
101326525,104
76890579,13
69996357,74
74699616,10
78324673,130
75152407,11
53155633,-1
42522356,-1
62072931,8
102910640,-1
98656299,133
78841359,94
103830755,126
76623331,-1
107425695,22
94249721,16
78575718,0
101683542,49
29533885,10
88647908,-1
76702027,0
102999677,15
76701492,35
57509574,59
100119485,21
67567712,146
67283278,15
35357073,129
78588071,16
38567878,71
77685648,41
77089139,8
100602326,8
91726675,11
91523926,66
48270947,1
80488663,7
80599714,-1
98642688,3
97414494,15
78871885,13
77654999,0
102135761,-1
96029378,1
98705368,13
77698202,0
102045976,60
107663154,-1
56365542,0
78447392,44
62946850,1
79019626,18
76776238,63
102234119,15
37186729,-1
98013994,4
101610626,-1
76983121,7
101994919,43
99849845,53
70335261,121
60491593,-1
94412104,41
78467717,44
66335466,8
102721779,2
69775209,7
78281308,-1
70902337,-1
70325630,71
53382670,8
77535104,11
78086009,18
105485724,7
61016433,-1
74072333,-1
60904336,8
78345220,16
76681119,49
66981622,-1
78547236,38
26789358,15
83200653,32
104066588,5
61895192,61
62418980,40
66322379,83
59753444,53
75593019,-1
101505346,8
101520265,-1
104743833,-1
75492494,46
95652216,-1
22805245,98
57616366,143
80154125,143
77465305,-1
83479316,-1
90921191,-1
16434534,65
55681867,0
67812004,16
78202889,63
81397061,63
77233087,38
66619385,-1
66552603,12
72382768,64
65122879,69
16800083,61
96460533,130
67065240,80
77329020,0
27926958,-1
78872125,16
54277932,127
103748095,49
64476154,8
76754186,11
27666201,7
60931559,31
78685981,16
101821483,0
79830326,-1
61755529,14
64556504,-1
76878040,62
102193948,147
26809294,-1
57316791,-1
74493035,29
101068673,3
49075925,143
68283448,-1
62179388,34
67904068,43
105657676,104
26370755,77
66716809,105
56949080,13
45157355,16
86343495,-1
99796813,50
78151726,102
78388148,-1
101109868,-1
27190618,83
85216332,-1
66572950,3
14360828,-1
54082469,0
45170872,-1
42208615,-1
98658193,0
13200674,0
78494445,38
54086702,79
77977994,113
68245581,15
66301706,30
108305099,10
59607721,-1
77898930,-1
15829509,142
87087414,50
78449771,49
101749635,46
55929392,0
55631008,30
103110997,50
78698040,94
68631618,-1
101781357,-1
79272251,111
12912533,0
78609969,26
69548226,15
80360117,62
98683315,52
76696489,-1
101576743,-1
64307937,-1
82035853,103
107550858,58
80620113,11
49104124,21
60430214,41
78848372,11
62053992,-1
62595753,73
86058489,-1
107795740,6
95645843,118
80237441,6
106239240,26
66884031,82
68754235,0
78160089,62
77096992,-1
67430839,42
102405472,100
102087100,-1
77383310,16
48638489,72
79229729,-1
103619006,-1
80123344,2
102059701,93
74988743,8
64590694,138
86166603,30
78865558,8
78677699,94
62111957,52
17053135,-1
65107857,-1
23288776,121
93282788,113
105706416,4
102076846,-1
79083332,24
70391168,11
100141596,113
53223192,29
68779550,43
72252073,0
44930509,-1
25605885,7
61054998,14
57368934,1
77688067,38
78243080,12
108183439,15
77237942,43
87117246,107
79086810,114
68765455,-1
77362381,16
57359521,-1
77728769,11
61071955,59
29696684,104
107133107,3
103847837,-1
98612228,74
102156160,-1
10864338,0
104999295,3
85598344,35
70898614,15
95979729,118
78858555,-1
77405155,-1
62162521,35
16985241,6
66294248,-1
107745758,83
80306958,113
101730716,93
57669622,74
77757800,43
46630306,-1
15456934,108
82487326,113
48539431,116
83234880,0
102389881,25
80182971,-1
47968679,34
77962310,18
87643304,16
77311858,0
76604426,-1
27163884,-1
105564664,18
67742412,62
76197333,108
78323716,94
65654178,-1
98669008,94
85950724,1
76951223,146
102520214,73
77748721,18
58182254,113
13009293,92
81674214,56
32029687,15
107719433,54
76760700,94
57255743,58
77210278,11
77685338,0
76612589,-1
105669056,9
80079251,0
52968829,104
77310446,6
58198424,-1
103013339,12
29501054,-1
94554680,60
87285742,66
78413949,113
106522036,46
79050909,54
67616813,-1
75095592,-1
62444395,-1
60980162,-1
77758531,74
102723783,23
98701190,102
83198254,-1
104433236,15
79576934,22
105600720,-1
78598527,0
17755600,36
101412643,2
59439307,147
95781333,138
59688527,3
52586693,-1
101650569,4
65467409,15
95440097,36
96221757,32
79015527,73
79168166,-1
76991306,80
76706425,104
78490350,13
51470167,-1
79717895,103
72760038,-1
46974976,7
92875036,1
77610715,-1
81733679,0
87094022,50
22104849,0
72025285,120
77109214,74
84949390,57
104948643,48
78197739,130
85170850,22
79872327,-1
77002897,6
106597617,84
76783737,-1
57107878,-1
102098529,91
107839745,-1
102600868,12
80409610,28
106678331,-1
77015038,113
77742434,11
67607614,34
85009830,3
22454373,-1
73746772,98
78639307,78
79879650,23
59641087,81
78718760,49
76931144,145
78724567,0
23537662,79
66653672,13
56656136,-1
87893963,-1
100014186,22
77945050,0
101991317,13
60263616,147
77941710,24
59934405,-1
101840930,53
64194562,2
11977585,0
52771838,3
60658789,32
77805466,7
57923456,-1
78956302,43
95760734,-1
80002029,52
76806209,-1
107728633,7
87327297,15
101455428,6
14344055,90
67675359,-1
40842424,36
29651571,-1
74683540,79
89264826,10
19151578,-1
95371849,62
78544299,3
104047919,130
87299166,85
78567143,142
78928871,18
12325272,79
76697583,0
28745827,3
102648454,-1
86611917,117
73045909,4
78140857,13
78742931,7
64403533,18
24449900,121
74948111,13
59853608,2
28230708,16
61898757,3
21243689,105
102233397,-1
80249207,-1
101850319,-1
77713626,114
79068641,1
85170552,1
71496486,81
99802904,0
79962966,13
60496598,-1
66373687,8
49145846,16
73278421,12
66023696,10
28793607,36
70682174,2
101948850,-1
78637537,16
14411390,112
77813494,7
105110855,53
81943294,-1
79523318,113
59664090,-1
106336948,46
106665671,-1
76701175,13
84484342,-1
62836638,129
59429133,102
78485952,62
67919704,125
71086988,-1
63238227,7
102107129,24
70952255,130
101654513,46
27922560,-1
51929344,106
42302863,-1
104178299,-1
80304954,-1
41822965,11
78866961,0
103127020,-1
77914528,11
78461159,44
104369832,54
53482160,103
32170046,-1
78115251,16
98034574,114
104645672,48
33812906,2
77124884,0
102422508,-1
64026342,91
53193028,79
77311680,3
84938632,133
78911844,111
83506975,-1
56399898,-1
57151899,7
44838265,32
76682385,11
87432957,-1
89074326,31
102398174,13
102155187,6
90674750,-1
87160813,22
98632232,115
19856882,-1
81697826,48
102005657,31
77170711,18
76638789,-1
47503492,1
16932651,114
71481436,80
74907383,62
65706974,48
108138040,6
72022529,34
78266501,11
16173234,-1
90551082,21
78259047,13
55246195,4
27708197,32
89918870,-1
15363275,112
101803178,147
18766175,-1
108311015,7
77868542,44
84981341,-1
103852279,14
77281563,90
102077874,-1
78264005,113
76876047,11
77459216,5
101765209,-1
71122122,83
91507261,-1
103988837,7
57129983,105
94230902,11
94449943,113
80036634,23
99958957,6
102163905,60
78762981,-1
92940999,92
70841829,-1
76648441,-1
77118210,74
17978685,-1
107625929,146
102547369,82
55476598,54
79974247,113
61267687,1
68717670,16
79948494,52
68325469,37
107089496,-1
23714347,-1
32507769,0
101706132,1
77322852,47
77934585,74
77863766,48
25786133,-1
71088808,7
40151006,143
78171122,13
76935229,114
60347127,11
75867497,80
80225691,130
99892574,61
77244390,15
15820561,48
68067052,29
90347629,5
65927597,16
82879813,12
59709193,3
101676229,26
101902510,143
78652557,48
104062697,26
17078568,0
79910078,48
77352259,11
107007981,62
77776034,81
76620673,114
77064098,13
85431009,88
69291689,1
101600521,129
80557782,74
58999170,144
78750793,49
45343084,32
102486681,3
80354614,130
58733857,81
76595140,0
77364957,0
70872013,27
78930216,3
98629049,42
13832467,0
67191706,-1
83862958,-1
60534073,-1
58957017,-1
77596448,0
59635788,3
66235477,-1
72531975,120
78043139,56
102301214,25
23468958,48
26546129,-1
63682499,10
77192049,13
85155917,35
59633173,-1
78567440,16
77156027,18
67357686,43
78585055,63
103909131,3
49641734,-1
56190847,30
102192523,-1
102221942,-1
49485846,35
72133830,70
104103324,42
20599970,92
92694008,-1
80803642,16
86779112,11
102219348,-1
81778189,0
60910653,39
101708335,42
87412282,-1
107772180,53
75181519,51
77840875,-1
62402339,13
20122525,103
79890549,13
64754026,37
108049464,117
88723989,-1
23838618,26
77509936,113
87283141,2
75018141,0
79775918,13
94834786,34
77296933,8
77940444,-1
79009922,16
77304002,0
102356913,1
13875759,-1
50205388,38
107777638,22
59563589,120
52471968,24
66160257,-1
92932372,18
77578195,-1
78138603,16
98687735,52
67411321,71
74356147,73
56919802,0
77491491,3
69215746,15
67613069,146
96295264,5
101842224,-1
77645234,94
67610360,64
94197253,-1
79296854,31
71942879,3
79417823,-1
77554957,7
77151175,22
79752129,-1
76811786,35
80499762,-1
56223827,11
69211793,13
78244072,130
39412303,29
43978904,30
100704094,-1
77004910,114
64834646,-1
106829156,-1
71140875,15
88540067,49
77719089,48
66943495,81
94725635,36
101693311,6
100500197,11
69173301,67
85007644,32
59720188,-1
60521601,-1
58857313,-1
65415000,99
103654670,41
78778359,-1
42483561,16
58114163,42
78125976,0
68798707,0
87266740,13
80905292,22
72260236,2
67122733,-1
85001822,146
22015593,-1
94560294,-1
69915725,-1
101933743,-1
59568681,74
77800389,11
78736793,0
102248026,53
58348730,49
45859770,61
77008792,16
41857390,74
102626092,8
101879770,67
78358461,114
103540516,0
98685408,16
13516592,84
61677968,136
84040722,77
67527405,121
105542029,12
78258848,-1
102118904,0
71316475,64
74443591,121
69221344,-1
52531271,-1
74519381,71
67654661,88
102606202,49
77491233,-1
78439344,11
95937531,0
102662239,48
102995419,9
78148464,143
104513679,8
71414571,72
68101221,34
101267645,-1
50825608,113
86133411,147
84420322,137
80134004,118
101157581,71
98615114,-1
77037926,13
102685432,8
78572185,-1
85152481,10
79359563,-1
58360814,15
53621475,10
77313651,3
74109234,9
102866199,6
74597169,-1
78488778,18
65564389,54
59625693,-1
70633015,58
56509328,94
107597130,-1
79984545,118
103904466,130
78592194,111
69429515,-1
103044078,4
107176122,133
76065848,7
41399160,32
93045528,6
101622824,18
102036445,-1
43030196,52
98680500,-1
101689466,109
59693805,6
21286750,112
70020201,3
77636456,-1
57488935,99
57426339,64
105902757,-1
108374198,64
81412952,-1
98619944,13
102011779,125
23152434,70
69285088,111
42402663,7
94246267,-1
58208140,84
25362550,32
68175616,146
77290360,113
67089205,121
78945803,35
101725413,-1
78047517,11
84152378,34
78152130,0
60890576,118
77057728,43
76865452,-1
80159266,118
108010160,11
102837450,10
72473187,-1
78727576,3
61866223,74
55479758,-1
105199734,99
69672985,8
77777868,-1
78144673,18
23275797,70
65215590,117
77515856,0
67636453,15
45107275,0
99744308,87
61577445,8
78152148,0
38162712,-1
78248867,11
69099612,52
78645937,81
57893502,2
86085686,-1
99906906,74
76667586,78
28614960,128
98687456,99
78577372,11
16029714,0
101949334,13
62878199,-1
86532590,18
104376059,-1
79041574,11
78347527,94
62659689,-1
79124851,0
38671872,7
67699380,58
77308895,-1
47093650,0
102503611,6
62532212,59
78435532,62
104876296,0
68656472,0
79999652,31
83213732,16
73048524,-1
14942186,146
68932280,36
59663979,117
78943155,118
63539264,143
78217544,-1
70386601,75
78436299,38
45089425,23
70208412,-1
103651602,15
101920596,3
53670030,7
43882123,-1
78525860,61
66456956,13
79000410,-1
77434742,0
74855573,32
68096230,-1
77800440,13
101596970,-1
58649532,87
67277743,93
76965812,11
83179353,34
80359745,-1
64178381,3
104408238,-1
66093677,31
78669872,0
65021649,15
103620434,2
78412749,3
64539544,85
72196919,68
70069748,0
80803076,22
77559041,6
84339005,-1
21428535,57
77079910,12
102262275,-1
78254625,94
77603299,-1
102669356,-1
94417585,32
66468358,3
57572039,0
81994060,18
75085872,-1
20602387,-1
78069979,18
102970179,64
78047134,38
86537837,11
103024527,-1
74874425,16
106638234,7
45578498,-1
101394004,82
65031081,-1
78606624,11
57346237,103
98678295,-1
59742646,-1
77312993,18
77091694,11
45514722,61
67318409,-1
100509504,11
94384836,-1
108118238,52
77130635,18
68583994,88
87438369,118
76712486,18
78126161,-1
77983954,-1
83609653,5
101219917,1
26358900,-1
76708439,-1
31236952,59
108085065,-1
46851450,0
14070435,15
94298370,-1
66242842,99
78939447,11
101948436,7
49837944,72
108339035,15
78726371,111
88971536,-1
82840534,-1
47907751,104
78588057,-1
77548734,0
76835146,11
76839572,63
78280466,-1
57698779,-1
65688386,-1
78603318,13
42118969,-1
101836911,27
77101841,16
62024978,-1
89239953,-1
98715595,-1
87109231,111
92989828,0
87432715,102
71861474,129
67769218,0
79099398,11
98624364,32
78815082,16
101719626,72
107274345,44
52339659,75
59920163,18
11365904,0
103464394,-1
80286090,7
104107634,24
21475464,36
78565792,30
65695158,85
36112782,34
72796872,2
66307047,128
106989549,-1
101670240,13
52812385,80
62711245,32
76872690,-1
79820973,52
107121867,-1
104953487,119
67519050,-1
101859515,52
78096926,0
37687446,2
43151009,48
21956663,-1
70894387,34
99726947,4
77937919,81
79805195,-1
67416809,-1
81978165,-1
77668322,43
101839074,46
78061236,63
101769582,7
76801489,26
55405123,-1
84955847,26
49808277,20
58061073,138
76488341,18
102350459,8
78944837,-1
102486913,113
69278938,-1
76394946,0
72253627,52
77021320,18
81661576,15
15503124,13
57076788,8
101929732,73
68001691,59
15077439,-1
67871400,7
84176606,2
53073414,25
93824460,74
62836769,-1
77227215,18
78591445,128
77243402,87
101833121,21
78766205,130
80196439,-1
77252370,26
84978921,24
75497051,78
54746432,-1
96466325,74
77762399,6
76611628,56
76858360,99
74334642,-1
96527949,118
83302736,38
99862510,63
59694021,20
81715290,50
56303011,8
65573124,3
79132590,0
44399097,-1
58326903,29
33191348,-1
77489514,18
73424416,6
59569558,-1
77419203,41
80763254,53
57753774,32
72700802,18
78542438,-1
78055779,43
68248693,-1
71825327,71
79055088,-1
79374125,44
76910543,-1
29251003,7
70074286,24
59460004,9
39473937,99
101820510,73
54059842,3
54600029,-1
79976850,-1
79599515,-1
72670437,34
45932823,-1
27929547,-1
107509710,6
101568224,-1
77877225,79
68487720,7
71785223,31
108081273,48
102182346,1
74385621,12
78784160,43
101798888,-1
79079162,43
21698169,129
27811407,32
22198805,-1
17511670,0
99882763,113
78286836,11
104599724,-1
15958661,35
108050649,13
67275109,-1
56612469,-1
70638411,-1
101669126,17
102206577,-1
78220192,24
76273748,57
19138136,12
52495635,-1
66406995,82
79124551,-1
22632387,3
78550408,9
18664036,1
70924433,-1
51773792,-1
101547627,-1
103763349,-1
77770497,-1
100053049,-1
62796592,-1
101881796,-1
13511622,-1
101108274,31
77370911,146
58170024,18
88833389,-1
81125894,13
101868434,-1
72474222,107
77250157,11
103953854,118
94497636,0
102110188,-1
65088441,44
78594029,-1
79901137,8
103687873,-1
72642720,145
105676602,12
42334898,-1
73078697,7
45599415,-1
95719700,136
78273407,147
105663734,88
77737298,-1
71041341,1
100355170,-1
65382663,0
100112476,109
105495348,0
53354515,10
101041076,16
72303341,5
77583219,-1
107549933,-1
70112486,108
68255273,-1
81182093,-1
76755835,113
37922917,-1
66319342,88
68511650,-1
76800880,-1
64454604,39
102068229,7
72287520,0
100057654,21
70614010,-1
63296559,58
78793687,18
101441385,26
100140122,8
77010963,0
81699002,21
76788940,113
77967916,13
78854641,49
98635010,99
60744644,3
83281933,81
81613411,143
98032976,42
85200730,-1
98417507,-1
101553455,8
79573656,-1
80005529,11
71468973,24
104358711,133
88782074,9
72105660,1
82964573,129
100575010,-1
49524269,-1
76936987,7
105623146,146
78708024,62
91456262,-1
72583925,31
107120010,133
76910587,13
91665679,18
25964136,37
60390595,55
62439412,11
16802928,-1
18508940,-1
74614165,0
92471534,-1
88914941,-1
107267218,5
76844719,13
18327172,-1
90766503,1
29265106,129
83969849,-1
87235587,9
78588102,56
78312029,18
76803372,7
98648977,-1
50810609,-1
102103554,98
66104053,5
77663606,26
102190381,1
78167506,0
20963897,-1
77226768,20
93092589,1
105388545,53
62408612,-1
102734132,10
80724115,62
82787244,-1
66315973,-1
102197523,7
77298529,99
91566200,-1
36324075,79
28563731,78
78349907,44
70231569,-1
78352335,11
100280497,-1
107327803,1
62017923,4
62025612,12
29890214,-1
101575264,73
78945150,0
76782719,114
106432514,-1
77681411,-1
100105369,-1
50454774,53
53053093,-1
70122713,-1
96333464,38
59432498,-1
85163859,9
74411543,-1
78294773,-1
66192323,-1
106917284,73
102604354,61
100987479,81
92720286,-1
77349668,43
77202529,0
84044009,-1
99936305,39
96403852,0
81692984,7
84993599,3
101813689,7
44640750,-1
78735426,18
80394879,-1
18805175,112
24773154,108
52156105,75
99778474,90
79838026,-1
77841575,81
77570246,0
22884133,16
94496692,-1
62446887,78
59573648,126
101324497,94
77849646,130
76816525,90
95278034,15
77353691,112
73425025,53
78463584,11
77455880,0
79064167,-1
39161066,-1
101762004,27
17610716,121
37578606,-1
62526437,-1
17416558,-1
78047596,-1
102151198,7
100069451,9
107173906,16
76685044,-1
45382598,144
63644572,21
80569655,-1
103096846,24
79943746,40
57443358,38
61974339,8
21050018,115
77678246,53
102480278,49
77726202,118
94932595,54
94149970,18
69931889,32
77045344,13
79108990,0
78376699,-1
87315409,24
107079744,127
87288132,121
77181943,-1
49355851,0
78285931,0
70309326,53
101954240,7
56599316,-1
21533913,80
101776390,-1
88541543,3
83585686,-1
105530755,3
78272821,0
101880685,8
77522075,69
78018375,146
25706694,-1
60172730,60
71536679,36
78437358,13
95691204,62
77457436,22
79124994,-1
68590341,12
77251500,-1
83215581,123
77248710,11
85450474,13
59424793,43
72951679,75
54860809,38
59043809,13
30640268,12
57341765,42
73434248,-1
15226096,12
108564736,47
30196631,19
36354856,0
96352822,46
78408261,0
96447001,44
69592595,42
60655755,9
63031619,2
64234368,-1
54344894,60
60609909,71
74174838,9
108319017,62
55307814,13
80747531,-1
18797677,-1
102190517,20
60955884,-1
80313752,118
41592889,144
77034378,3
75138088,-1
78103105,-1
78681017,7
96305601,-1
78827325,38
71684556,95
67230630,8
83656018,130
82424034,-1
77525882,0
78878454,63
78912611,18
98689336,-1
101907208,-1
101839399,13
94548127,46
76925113,3
78682156,-1
57429216,7
77634931,18
78589342,3
78918786,-1
101442550,5
98656546,-1
78039281,129
78998525,11
94372612,68
78864598,0
61942210,8
78623386,11
31666950,94
102204916,56
80557692,-1
78674842,0
63662215,118
78096866,11
102174072,7
64222238,-1
62253969,64
25824330,5
28643226,0
106727343,-1
77067316,3
51826419,15
61964540,-1
80971732,105
79573611,59
104912733,127
60376953,-1
78395046,-1
24086345,3
76865264,24
60983523,59
107164205,-1
62046968,18
77331375,18
77273976,0
96111345,10
65200495,30
77471758,16
69631349,-1
77470630,11
107477710,9
77740975,43
70572979,0
85421929,88
78311686,0
59996199,63
61934632,87
73369186,-1
58711624,53
34597844,32
83873520,52
84129225,30
77926725,-1
79046126,81
78522030,16
81680766,24
76802296,-1
85203677,36
77254678,18
63491589,71
76847425,0
78540016,81
73207001,48
76965972,94
71178011,115
101494572,73
72236898,-1
78519941,15
77600127,81
13456952,48
77519430,94
78162298,13
83674883,36
102946781,14
102379988,-1
77820680,-1
83858135,30
88460010,49
103776585,3
77759999,11
98700535,0
85193640,-1
107552680,129
99939039,-1
78382443,-1
57335009,29
94732342,88
84221592,-1
76851677,81
59383830,-1
35714609,80
62240640,35
102119098,-1
77799669,-1
78680376,11
59664897,115
102054785,8
77536306,78
78828860,0
51865950,145
64350865,90
102967483,9
76871909,121
103696505,138
65456068,129
34424299,-1
72786433,34
62157838,31
77371349,114
69932633,-1
65411389,-1
59698142,62
104086709,6
101792033,6
67544178,0
79574633,21
79408139,-1
101552562,82
79053057,83
90693687,-1
68872042,3
47013407,-1
80100430,118
77632318,-1
21707639,129
78248751,63
102428089,-1
87294233,50
71557949,3
75445203,-1
86550307,-1
79017501,-1
70651106,113
78185601,43
27284517,62
59704106,73
29834611,-1
107651283,15
83437535,30
78596716,143
98605061,11
102075008,-1
101398389,9
84938071,135
67071014,13
99811872,6
72234111,18
77602381,7
30493041,-1
103846254,21
24868338,27
76756610,44
74218556,23
102714681,-1
99870678,24
67585318,83
103068583,-1
77523764,94
78209499,7
27210384,15
61004828,-1
105903317,135
83623527,-1
78798280,22
78650623,138
64888999,-1
47228981,-1
26308622,121
86136581,-1
102346827,8
64792939,-1
77540132,36
39037734,39
22257803,-1
77912774,18
98709042,13
78417001,49
70773443,3
80437514,13
81242042,37
77780022,0
80184736,99
86429180,-1
68219712,-1
49591178,-1
76833456,13
85144371,-1
73229276,80
73795620,-1
68797892,7
76683818,-1
90485710,29
101994700,3
82861549,132
105513901,36
102186679,13
20753993,-1
102866640,9
67793445,88
78346819,18
99534126,0
54093402,0
99705289,-1
73731178,98
67132632,-1
35730128,58
44421306,6
104002058,66
102194664,48
70697443,0
79749177,136
49884340,42
77168536,-1
67448917,51
77884931,-1
53123625,17
73254077,81
35735551,82
60974399,59
59683700,43
48652222,1
91139343,93
67351134,27
84981397,94
51497197,2
77069505,7
77261140,7
67661758,7
103819731,13
76895527,31
67227437,15
94581660,113
73036807,120
87365978,59
86270813,140
104769544,10
103495063,87
79032310,13
79552257,-1
93031953,36
104023439,3
26517661,57
76756987,3
102145398,24
66056559,18
66699408,98
88791047,69
102322271,-1
78297284,130
78022360,-1
77399834,-1
107999808,-1
107192150,4
102752624,49
87374143,2
78009825,18
88782346,71
105449224,53
70743744,88
33305061,83
67792998,-1
78490022,31
77622252,7
85186927,8
68823747,109
87185667,49
66071031,128
79572952,94
66323497,43
75500694,123
65284605,43
83124241,71
95901031,86
102871260,126
75936328,-1
77826069,0
102154227,7
72676990,-1
99802621,21
72150364,14
78911229,13
77947152,143
68555184,-1
102912183,49
67596214,9
49759437,-1
77350688,18
78993458,113
102535844,28
62800843,7
70972590,-1
66455552,-1
79090332,62
75917603,-1
12875609,-1
107944540,-1
64462145,104
93099219,20
27340916,58
18467400,29
78198177,81
78663661,145
85197840,22
102012215,-1
82982267,0
80104559,118
77617168,2
102307078,-1
77454863,130
77390253,-1
101911186,-1
13852742,64
95324620,15
68569828,146
68751983,105
100720049,-1
90775191,72
83561682,41
21357334,-1
78368480,-1
76953638,63
63178312,4
23709776,7
65518368,27
73828991,0
15548657,7
64942753,64
80624001,42
78884703,48
77169862,-1
66272424,3
22584869,64
104575388,7
78534750,0
77745050,0
102778063,49
68392458,-1
58824685,12
73046927,-1
98679436,44
62529085,80
39315023,59
22135474,115
77972182,-1
67935070,8
49257239,0
104597005,32
21199397,0
78562381,-1
80099398,-1
73146295,12
47058733,61
80135114,57
62090066,109
46221951,7
76942562,-1
78329649,104
102338534,61
81932455,-1
102048180,53
101411624,-1
99717409,44
75870370,-1
80251138,-1
79022270,63
80150160,13
21148326,-1
61541333,16
107819103,123
54097207,-1
76941364,9
80969334,27
77207114,31
101813591,117
61233796,39
61345170,-1
79039883,80
73621106,9
86158471,78
18973770,71
102130244,13
100734488,3
78376169,74
59944715,72
50771021,63
73403880,-1
64871467,5
101559544,3
57730700,11
50408363,0
52831173,44
87984096,-1
72475709,-1
8612663,145
43896459,0
56799127,16
79008248,-1
79091163,0
72262190,48
63753287,13
76998240,0
88912175,103
51178803,-1
78326600,146
80422210,0
61787952,3
78750635,-1
101735122,10
102058675,-1
92694132,18
77880356,11
68413238,0
70384248,-1
79023622,118
80124890,118
98610920,38
34882004,21
78906022,3
31363624,57
67908895,69
86271273,114
103927179,-1
45203646,-1
80244842,118
14884541,111
89255595,48
80130127,62
98604956,-1
66612047,11
62657037,-1
77548673,139
66937612,14
73498045,7
94454902,-1
55996328,0
52444067,-1
66659099,-1
38936010,10
77957709,11
95370748,71
95346590,92
77349296,3
69816269,1
108214087,-1
38202894,13
83041032,42
78167462,18
95861378,5
78258855,74
77510291,3
60076850,23
87280195,66
64030939,-1
101617310,-1
83672506,-1
87230165,127
68165587,75
19946860,-1
78051111,13
49360911,31
106630451,34
45707943,59
98653950,49
55853964,13
107079683,11
53558213,0
24300955,-1
94325862,6
88037249,99
94600140,46
73277297,128
69380712,22
78228647,6
77129937,-1
81598763,21
96435691,0
103083336,6
66173441,-1
25736732,102
101807795,60
62437469,83
10865129,145
89400312,11
68376690,31
76895192,70
83829408,-1
99610936,-1
44686228,39
67341406,32
78163599,61
58556707,-1
60750711,136
73729774,-1
95116764,-1
70966220,0
77716110,-1
78406722,16
53049528,-1
102794079,86
67236924,52
104375072,7
108690619,47
101566272,147
79250121,-1
84882111,3
62803802,-1
26749006,-1
103434355,0
77321728,63
71066970,32
72447757,-1
27528675,14
87327769,-1
78015668,63
102065979,0
78006360,35
42708703,54
78774646,144
70515061,7
75465266,-1
78733776,16
78890669,-1
78418854,13
77258581,18
78476067,28
77756637,-1
78083184,-1
59710899,46
99921612,6
101843509,6
78339116,7
101911144,15
78755178,44
64504043,34
59448906,-1
97892147,15
57334801,38
82947768,13
78662578,-1
94620712,-1
22743699,64
77347067,26
83799376,5
77834725,38
107602087,7
84976101,87
101787129,104
61784188,2
78367830,38
73453769,75
105564407,7
20245317,0
78461945,143
78163801,-1
87498213,114
74708029,72
54760511,60
78004307,7
89856678,10
101332109,6
94394445,30
18105163,31
59710171,-1
83547736,36
80027406,13
78675604,16
66662481,146
78932589,0
87299820,9
50690325,16
68213296,99
77537407,-1
78345845,7
65024889,-1
77689330,-1
46628777,16
53236040,-1
78544015,-1
76644016,63
67292244,-1
19173423,-1
79209220,-1
92811281,1
59725228,-1
102301442,49
77189372,-1
70128316,74
104056553,73
76743029,3
24172336,32
101793584,115
83728990,27
76835272,91
30669108,10
65778534,2
13822322,84
102030586,-1
61173598,-1
85193167,19
76818319,0
77702178,94
102516060,9
106725752,18
107171383,48
85009608,-1
77836441,0
79998977,-1
66723879,11
78271061,8
79042859,114
80149896,98
78922875,63
80266650,44
79119486,81
84942896,-1
77817802,69
69722135,8
94669077,32
94253282,-1
96971804,83
59623105,-1
53453559,-1
102582672,10
103889119,-1
67724465,26
78946587,78
105076459,-1
76142296,-1
80664038,-1
87506782,-1
107275160,-1
43231979,-1
55543445,12
70302568,52
107997582,68
78763903,133
76912014,103
77779414,-1
79058282,43
80348650,0
77149663,-1
64701906,15
23181835,-1
81905099,146
76961722,11
102216086,3
78697440,64
34761597,103
66604880,-1
107138927,3
77589445,13
18299957,52
98673579,114
55191583,2
58835698,129
72124448,48
101689127,-1
48366280,7
69647284,21
80908749,86
54049482,-1
45484296,52
84903953,22
73850289,64
78192869,74
99703937,1
37031135,-1
77470284,-1
16539544,48
77057387,11
98693491,81
101651856,4
65702876,-1
99019772,16
78651578,11
67149078,118
79789841,24
95508748,8
78865753,-1
65931202,-1
96449564,136
76760952,-1
108649237,-1
48586245,140
79537538,-1
102705306,8
88217604,-1
64857875,15
70062538,-1
95603350,3
101450185,9
69025247,121
85605374,2
102100091,24
67769196,110
79327440,0
70460414,3
58542899,1
102116443,7
78621509,13
75191240,7
78800355,130
58859126,6
78278872,0
54804927,30
56410208,42
91757661,61
77712281,11
102097107,41
76995837,11
85210629,103
77705668,26
107652867,2
13389138,6
76793810,3
91938738,74
80552123,-1
91551671,91
99895633,-1
78131869,-1
78942617,-1
77014383,53
107271388,-1
78513506,69
103945159,61
19048656,-1
31546531,128
80952243,-1
96570608,-1
101679068,52
77506534,0
101412597,13
83766873,34
75493081,58
70417029,16
66580024,108
108332450,62
61418830,7
102971021,-1
77312891,56
78963506,-1
107321193,90
74331345,128
79028869,13
98625287,11
77761442,38
76651388,0
71992607,-1
64347675,21
68459741,-1
80276387,-1
66204052,0
68595925,76
72162441,15
69218727,18
69894489,-1
78818124,16
76728953,71
98620870,99
67938375,26
77531742,0
107260916,31
102179389,49
76937108,0
101369558,1
80473155,-1
49939415,11
98662620,31
86021676,11
64917699,44
101958294,8
38798613,-1
59567101,98
77873919,116
102219510,6
59647482,26
104672884,30
84706121,83
107365413,66
84161878,-1
101901496,25
102729947,-1
25746872,3
67000126,-1
95550894,40
77002296,0
79298797,46
68109669,29
