OST_BK,topic_500
12535863,6
44363916,6
77026757,2
66370357,-1
37841120,17
84839703,-1
85186787,6
87332569,10
88632607,9
96609795,7
99021344,7
99373321,8
100133553,3
101595866,5
101806732,10
101835023,-1
102252832,9
105255586,3
105890905,18
106239795,16
107693772,3
79829973,6
80389509,6
62125007,-1
73820153,5
15983079,-1
71097873,5
33112290,-1
27034069,4
13969454,7
67053712,20
45003099,19
86842177,-1
94648207,5
102435316,12
102775540,10
84065442,19
85144753,5
33347229,12
50042446,-1
70213728,-1
19187880,0
62260960,5
76172821,17
18618925,2
61233796,-1
27639670,0
95202903,19
99724262,-1
100750166,-1
103677042,-1
106046351,17
70832174,-1
44648328,13
23720089,13
56020722,1
62931529,23
15945047,2
65815615,4
59717708,-1
19921529,-1
80952140,3
85160429,21
95450952,1
100507045,-1
102324463,-1
103016001,-1
104105807,-1
104652099,2
76884242,2
35774072,20
77379711,19
64642741,18
56826258,3
88807769,-1
101602909,-1
102739928,1
103375484,12
103829906,3
78821292,13
79110979,22
82431270,-1
47012799,-1
68361033,-1
16804748,7
75767192,4
90105135,6
104318783,12
107844801,17
107932067,16
93492944,-1
55082851,-1
69687662,11
63471465,3
37230163,9
102497969,12
105533009,-1
77279659,4
25676027,3
63880814,4
52086042,4
11545127,2
74823140,13
92695916,-1
93392022,-1
96584380,6
99996932,8
100719993,8
47616524,-1
13138499,11
59067053,3
23909923,5
88921010,23
94367167,6
101108613,2
101194555,8
102541089,9
101722935,16
102308853,16
104097546,8
106038264,9
106505578,0
106908765,1
78341188,9
79573611,-1
83674883,5
84053689,10
22566881,-1
19046872,0
65530076,-1
67781393,7
21433129,2
75392025,3
48515879,5
87426497,23
94655243,7
100727065,4
102001221,-1
103459142,10
104106791,19
104367046,10
104669295,10
105973326,-1
80540808,6
57280688,-1
74068002,9
16004136,-1
20284685,-1
46733369,3
65198302,9
103940966,2
105325911,10
106491327,5
107769946,0
108238014,9
13675968,4
66055711,18
20275072,5
73687916,4
52384578,-1
55501019,23
78777566,12
81713504,9
71890967,4
44212644,20
67349507,0
85198191,-1
84004108,7
99754089,3
100071633,14
101635830,21
102388886,16
101855726,5
102802288,3
102964777,16
103325884,13
103938119,0
103636578,14
106293583,6
18969631,-1
12187257,12
66429126,7
22332164,7
25896044,2
106273255,-1
68344734,20
74364061,1
75608813,-1
39089079,3
59584375,4
52463431,-1
78778359,1
80491701,-1
85190296,13
89271518,-1
91580988,9
96196716,22
97615642,0
99978951,10
102914397,8
102788624,2
103990272,8
106055106,5
107385050,-1
107708634,6
108104903,15
108374198,7
108498055,7
108591062,11
108593146,14
83281856,20
61197670,1
46506948,-1
73235351,-1
13904930,8
106569121,-1
107910631,5
70682174,15
73910581,22
49686185,-1
48361253,-1
55666833,1
58313617,18
50908904,2
13284513,4
78032975,1
80411272,4
87257747,4
94374417,5
96326198,0
100150157,5
101683829,-1
101864941,11
102038414,7
102636360,6
102482508,0
104448598,6
106446756,-1
107096720,14
69009071,14
76094980,7
19478106,-1
21780739,10
49965379,-1
61341348,-1
55159609,5
78252326,1
82450616,0
83643416,19
83868373,16
84641277,8
85169529,-1
59664090,4
46830229,13
23758549,7
72985403,15
31953006,-1
48116586,9
40755898,-1
13121304,4
73061088,8
74887379,6
87133848,-1
90824066,15
92802808,1
93329960,1
99749047,6
101324776,-1
101356910,0
102839529,7
103815834,-1
105175437,23
105433320,1
106079466,3
107117676,-1
108360419,-1
108394312,9
78761775,15
80195630,1
61044358,6
67837387,5
76661817,2
31819627,-1
89857973,-1
91178044,-1
96851239,5
84110377,7
85178256,13
87643985,3
93266678,9
96463612,8
100167836,6
101555495,9
101788631,5
102053826,16
102205700,8
102945352,10
103695352,7
103878097,1
107272181,2
108364429,-1
80223074,20
81510917,-1
82019494,7
85133549,-1
61036310,-1
75287516,19
71171920,-1
58029196,-1
63652116,7
72796872,15
63031619,15
99991028,19
102052676,23
101820991,1
102400360,18
102815472,6
105150919,8
106446590,13
76716319,-1
50200011,5
80992339,10
89063441,1
90023272,16
92097703,16
101588985,11
101962296,2
102139669,16
103143852,9
103017351,15
106749964,16
106402194,-1
108326941,0
68595925,18
62186446,5
48990582,16
52173971,-1
94483736,1
94671358,5
102462310,-1
103708159,4
106120591,8
108406753,2
84331835,5
75251393,3
25813538,20
19734102,17
73745003,6
72270225,11
70252419,14
14494812,20
16477708,4
25782976,13
86314832,-1
96917165,3
97398397,6
98049089,1
102700446,6
102972408,4
103930155,5
105222917,10
67519853,-1
70349085,-1
71131966,4
60830279,-1
68418720,4
68577169,12
53615015,13
66142924,7
15282218,8
54422550,12
53416214,1
88678152,-1
94672204,6
97917916,6
100036613,14
100931477,6
101442550,9
102598207,3
103830699,2
105311481,-1
104884085,-1
41606331,2
97400201,-1
97818602,5
100612490,0
103865182,18
104208737,7
105216105,-1
105272778,8
108419057,0
78854641,2
81824809,15
82547871,8
85073675,19
85171374,1
51806955,5
73584112,1
56699687,-1
71341014,15
19261486,-1
61788357,1
52649692,4
68980881,1
25725084,17
26721900,14
52892979,2
88795431,2
91681425,11
101957758,11
103567958,1
107974752,5
77358694,1
82064221,14
83787493,14
88815211,-1
102406483,1
102745409,2
104390203,15
105055794,11
105327700,11
107805593,0
108646192,0
73239957,1
74149234,-1
74654289,5
75594914,4
22222628,2
35216396,20
34456630,12
59654024,5
13379507,14
90677269,11
98066445,-1
101980948,18
103772884,22
103697808,8
106564156,5
69414398,8
70386601,0
72845386,-1
75791478,-1
17605284,-1
64265000,7
38140691,14
52503570,4
67501575,11
80779186,12
102892228,20
104769544,21
107205136,6
107375494,2
52608331,3
74446271,4
72209215,13
68888181,-1
70198920,2
59654682,9
74674349,13
85215566,1
94342393,3
100110155,10
103296073,-1
103787950,-1
105400576,6
78031470,8
81348086,-1
65620756,9
72147021,7
62209720,16
35674925,5
74304816,7
106246085,0
106629477,-1
73029176,1
76322853,11
60562188,2
59597428,7
66237507,3
9574438,19
82817458,8
86398418,8
108204710,3
108518961,1
73004881,4
14816281,12
52627820,14
63116255,20
68847089,3
60489258,7
72520942,2
87104824,19
93598258,-1
95248455,19
98642603,22
100570334,7
101796155,17
101706509,6
102639116,2
103034337,0
103558808,6
104340954,-1
104370390,15
107490502,20
108537253,14
108737404,23
71389828,11
73250709,11
73434248,0
73466156,11
48166548,9
65881364,-1
17444200,13
66871575,-1
79231459,13
85491029,22
94482405,9
97910073,3
98148512,23
99585639,13
14290566,7
72543322,3
66523269,6
85384156,3
87258042,2
96148832,12
98435963,8
105694288,-1
106496503,5
107722641,-1
82723893,11
70445784,9
67809261,12
67603293,11
16932284,-1
27550224,22
48978235,-1
74189420,-1
99623314,-1
100704094,0
101558320,15
101685637,3
102368813,-1
102888480,3
104767986,15
77683242,-1
78995359,2
45164255,3
27626530,13
93587845,-1
97634766,7
100290442,-1
102366030,17
103252505,-1
106684960,1
107070401,0
108481334,-1
91945237,18
19675891,2
84562460,6
70366973,17
61522055,-1
85425648,12
76160746,16
83132703,18
69809265,0
70019718,8
74307853,-1
18809934,5
29803742,6
72109013,14
59004583,1
49730948,16
99562850,3
101831078,0
105385715,7
106415546,12
106474515,2
107808352,1
81040843,13
75008470,4
48047742,3
88539492,-1
92735726,16
94702186,-1
97209570,11
98141510,-1
99948740,-1
101576925,5
101936169,-1
102495122,8
102737044,-1
105222623,-1
106561653,12
108143920,0
80817061,-1
74259933,10
56294194,5
72109480,2
76888003,10
64593027,-1
41125755,3
51974936,-1
77060881,14
88279196,16
92559292,0
95500949,5
97204323,3
98583379,8
99621728,-1
101863148,3
65070728,0
40924971,1
101610626,14
102131207,5
105702434,6
105499499,2
106945170,-1
108140596,0
108533360,1
108682533,1
74226113,1
13046630,1
27944835,-1
66079524,6
18837912,8
15541516,4
59734972,-1
61612842,6
15829509,-1
52201463,-1
78977503,1
81118910,-1
81754662,7
86466814,18
87203444,18
92307334,0
95890817,15
97763417,3
100053049,-1
101708447,-1
102148034,-1
102793468,-1
104047165,-1
107137844,9
107405756,-1
108382427,12
108408448,-1
20058928,4
72189589,2
19589662,23
18840892,20
14100555,-1
86944930,-1
88758273,2
92262451,4
92942506,16
101502419,3
102089382,2
102201363,0
101878891,0
102883945,9
103273476,22
103666432,14
106281957,0
106652341,11
107945062,7
68055476,-1
70242116,-1
74408627,-1
74896673,4
77256412,-1
67281728,23
57971118,-1
52138709,5
15800882,2
58138200,0
15363275,4
79931005,5
79985586,5
80661588,-1
84960589,1
99625800,-1
101414890,0
102558298,23
105035905,1
72047577,2
67180385,7
43212720,13
58090357,11
62243788,-1
51247111,-1
70969276,5
17739249,2
62563110,17
90717891,0
92694730,-1
101624366,-1
101938906,9
105917970,8
106376985,-1
108695916,6
79185361,7
59749244,4
50192849,1
39826462,-1
54531171,6
55008443,-1
62659142,5
92901388,15
94072148,-1
95192738,7
100022877,-1
101661770,7
103639852,8
79740070,-1
80661855,6
107219267,14
107672750,7
107788213,17
108715781,21
87559477,2
91319375,19
94320376,5
83171240,2
82520851,5
27554741,7
68444085,3
51857457,7
21754663,-1
71621534,0
8785250,11
49304786,14
101957111,1
102558528,9
102971234,6
103007841,21
105690774,22
107670977,10
82426756,-1
82432932,10
83164177,-1
84163785,9
55869843,19
53077970,4
52962133,5
63644572,10
91409882,11
94620712,20
95836612,-1
97035701,14
97296608,4
102810956,11
105675809,-1
108528133,8
81625744,-1
83800753,0
19551787,11
52397889,4
74025693,2
70650743,8
89039607,3
93546116,8
94534717,23
95446292,-1
99363101,-1
100163040,4
102258084,20
104673013,2
105287063,4
105051598,17
106243806,0
94787509,0
95351352,3
95589554,13
49649502,16
74022795,4
70112664,2
45771328,11
82572405,19
70321003,-1
87175529,-1
96561985,1
97430819,17
101820770,3
102149200,15
102051221,18
102430551,1
106367241,-1
107714204,-1
80174671,15
68479669,-1
63768645,13
22510043,-1
66106679,-1
16958075,2
56354601,0
24160775,0
45840198,-1
64527687,22
15456934,7
43120944,-1
49364257,-1
67658438,3
70004465,4
61036233,3
91259744,9
95193800,14
105523984,19
106574762,-1
83205215,23
84200190,13
37922917,-1
9281368,2
71403751,4
47204481,0
67260094,7
101657748,6
102015284,11
102147777,-1
102441568,17
102963968,5
103935285,10
104055886,10
107828538,14
78751041,1
81662003,12
82787244,-1
84294696,13
71234764,9
68787013,-1
73209729,7
74798070,9
27054027,2
44969963,11
56547548,23
33834451,11
87109508,2
87293063,23
97898965,3
99553809,2
101046663,2
102413905,-1
102824860,-1
103255816,9
106550713,-1
106931535,5
67317290,3
68092886,6
102079104,8
102130455,1
103545238,-1
106148249,-1
107209452,8
79047477,5
84420322,12
63632608,3
65478937,9
17220614,14
65720059,-1
93018399,17
98559207,-1
102351511,-1
103598466,-1
104400117,5
105055221,21
107247468,14
78948616,4
75038496,14
52531271,1
70845535,18
52729735,17
94507451,2
97958435,-1
103137365,10
98196404,-1
99846830,3
100731423,3
102488489,21
103888183,5
104711522,6
107928164,-1
107596770,11
108616822,8
108683563,0
75782073,7
19816571,4
21630263,4
51069030,-1
51099733,-1
23708949,-1
36614047,11
56388569,-1
58105919,18
22837918,-1
57374690,11
17024823,-1
78160557,20
84882072,2
85186483,8
95471126,3
97346322,21
100940275,3
102697591,0
103485120,14
76963508,4
67382805,-1
19176873,20
23573917,-1
79417823,4
85129140,1
89090661,15
94613571,6
85158951,7
75424459,4
10423342,1
68035454,-1
63263425,-1
78040764,19
81559985,9
43943940,3
14186585,-1
51995739,-1
52495112,20
97699659,6
99966857,11
102396936,17
102044021,0
105405637,6
105673038,1
105786317,6
108371186,23
80401452,21
47443920,4
12230525,21
72405606,7
15549095,4
57801235,12
54533351,-1
66093677,1
15419618,1
21109958,20
56599318,-1
16177247,-1
47460244,19
102220345,15
102995419,17
103387591,3
105987364,12
81956930,0
66121122,-1
27820519,15
29679471,19
69908380,-1
93061116,5
101559268,0
102398655,2
104255400,4
108151299,16
108390465,0
84990748,7
16181461,7
54725209,1
63237226,11
71831624,22
55298903,8
72145255,6
48116254,19
30396086,5
52075738,3
26179275,13
50345828,5
57619267,9
75759582,2
85210328,2
92145256,-1
94696493,21
96119121,0
99976116,10
78368502,-1
81684230,15
64210766,2
73355983,1
71353351,-1
73424416,0
23580693,2
69512895,12
21397569,-1
27032993,1
86310811,3
92653092,22
102594600,21
103824253,1
104837485,6
105259792,-1
106252452,6
105425502,0
106483773,2
108633442,16
93245006,1
83558530,7
27479899,13
69775583,7
25041069,4
51593375,-1
76696652,-1
54204831,3
52312426,5
72380760,2
54616034,11
97610317,6
107382212,0
68304964,15
74601592,-1
11925912,12
47745879,11
32943933,-1
35564789,12
29353895,-1
48257265,20
58473549,6
35046353,6
83945590,20
95392062,6
105725849,3
107119014,6
107124192,12
65054384,11
61062070,4
28494256,-1
17597791,7
39479294,8
53303941,-1
61655493,4
15452689,4
26225144,13
37387913,-1
65674952,3
21774680,-1
61626434,11
85402416,16
93626980,14
95812524,16
96178446,8
98118646,22
50896259,0
71523897,4
77078438,19
35744813,12
50854046,1
72805632,1
47012514,3
64725013,2
62208520,0
56270132,4
16832545,19
90578221,22
93720324,5
97314470,8
100140954,8
102967483,17
103044899,0
103373579,1
104557954,2
105096056,17
106512011,3
108135600,11
108541477,15
108366700,-1
70273557,11
71151216,11
76162751,14
27557086,-1
49715047,8
52789775,-1
55888474,7
17432475,12
80468226,11
82924434,7
96955465,8
99998082,-1
102907219,15
103830473,2
89138828,-1
102382567,1
104294928,8
105417872,14
106016327,-1
107816401,-1
68047717,-1
49920011,0
30547046,20
60506016,12
66689799,19
93836009,5
102771533,1
103023004,6
69173301,12
50582234,11
97085031,-1
97383209,17
98092124,7
98657957,3
102083508,17
102222157,2
102900095,-1
107847827,-1
108357022,21
108728629,3
71551554,4
47610335,0
58486273,2
55167819,-1
67425138,7
82915442,18
85206884,2
99861490,2
100144848,-1
101682316,3
101988552,8
102307558,8
102962527,-1
103621331,16
103724799,5
107220082,2
108079679,-1
77928748,4
78973094,7
81064418,11
82630905,17
25317210,13
39222397,-1
75787204,2
28105075,23
76661361,2
52681841,7
60226417,16
52432464,2
49936939,1
59639775,-1
22113591,2
59687208,4
65728501,1
107330631,2
108458284,15
108489279,9
77957626,-1
78558287,-1
81730545,-1
99968099,1
101879770,12
103078723,2
103113166,23
104046446,8
106496099,5
107742994,6
108474567,3
89870125,3
93082152,2
94372912,18
64417979,-1
19952606,2
75124558,13
23088867,-1
52705929,-1
11816103,13
51900991,11
69231127,6
45058471,18
23304485,19
81664668,3
60945286,1
83958492,3
77329977,12
59984091,5
69057379,-1
74425983,0
19571762,4
59929249,2
100020021,-1
103095377,4
103576826,11
105694807,11
106998908,6
107118339,1
108491429,0
78733780,-1
103715745,3
67927561,13
73657498,-1
75433727,-1
56536691,-1
19384509,-1
18295330,-1
36654110,13
53139399,-1
81398130,10
82864824,-1
87399190,-1
98028676,-1
103886095,1
104088652,10
104175050,-1
104367755,21
107482480,-1
77759918,0
80816593,0
82078042,-1
59590563,-1
55797112,20
69334859,9
38526224,14
64678255,-1
20357346,2
55928798,0
28862484,13
66284072,-1
85650746,13
98251471,17
99490749,22
100781549,-1
100919890,-1
101963740,-1
102361681,-1
102370989,-1
31770563,18
51812491,-1
14559540,7
80330524,17
80659552,0
101924161,1
106935595,-1
107889405,9
108123208,23
65569667,-1
66663136,-1
86304900,13
87164609,20
102479890,21
102764123,21
104096809,10
105011646,5
55654347,11
75846541,2
64898507,8
69013538,9
61531304,0
85184292,8
94788414,2
95321461,1
104321207,3
108405106,2
94630497,5
22743699,-1
8911518,4
75020342,14
98497727,16
100575126,1
49583233,-1
86880506,10
86941271,1
94649259,5
99236323,18
102001609,7
105248515,6
105346878,-1
105703413,5
39188337,11
14514553,4
18083130,-1
23355374,14
17991584,23
36728140,6
49914739,10
72144563,20
31071686,-1
59765366,-1
55706716,-1
65637457,9
90973053,0
92813239,3
93445475,19
102432355,23
102787658,6
102987666,2
103904466,8
104629965,10
105736103,2
105945088,21
106567823,1
108079742,1
108616392,2
79815366,8
76810386,8
77441325,7
9967485,1
61250469,1
23544873,2
48646405,-1
54016010,4
29746860,-1
22430833,20
65654178,-1
52335908,2
81744257,12
90293245,15
90813893,9
96815360,3
101256646,10
102594150,9
103544108,10
104168314,11
105011338,6
105599896,21
108234138,0
108532174,3
108641866,1
80830577,19
31877379,0
73965648,1
71500689,1
62135876,-1
12804208,-1
50299685,-1
41195028,16
88921521,9
92854720,14
93998466,14
104709463,14
105184336,-1
105931667,1
106578935,5
107152961,8
108561358,-1
80991137,-1
70219806,13
77207114,1
71704561,4
52778848,3
92786942,9
97862065,10
102014344,0
102203287,2
103104046,2
107635049,3
87793599,2
92092193,-1
93238627,-1
93627925,6
93642315,14
94675215,21
10260191,7
70595088,16
16948866,10
48597462,-1
22903328,2
31725935,14
73297525,-1
57970050,9
66770080,7
26884204,4
65787642,14
45552315,18
87419960,7
33410400,10
78968546,-1
30153935,-1
101754588,-1
103717716,3
106492135,3
81035100,1
15050082,2
11052036,-1
61324457,-1
75253542,-1
85761743,13
103785873,0
80257433,-1
82774440,3
83916208,-1
48314079,0
57239817,1
58365628,-1
76090559,4
62180559,11
92643031,8
99996550,22
100027978,3
100046117,6
103783793,-1
104114058,12
77556813,2
78453448,-1
108438581,7
77648228,13
80355664,-1
85161021,-1
70384248,-1
27072981,-1
59067925,7
64307937,18
41234347,0
76803009,1
66450083,3
74246769,21
12437021,10
56742464,-1
56190847,13
92978946,1
101398494,-1
102447094,-1
103307263,-1
103528858,8
104123213,21
105800951,11
106275856,23
106227373,1
106458690,-1
107491326,5
107597939,21
76913245,14
57669703,5
62079070,11
95187795,7
97519280,-1
100111920,22
100141800,-1
103583690,8
103408156,-1
105152267,17
105421770,21
106197113,12
108485694,11
72861082,18
74752068,-1
76290055,17
76362361,6
54589274,6
63264971,3
18837785,5
19056591,2
25655635,11
66954675,0
79071327,6
95213108,9
97624683,0
99919310,13
101959774,1
104584964,-1
105691573,5
108619411,18
69598359,0
73331302,13
29683704,12
57601575,16
32899229,20
62861019,-1
10772563,-1
23090089,7
60240325,20
79773533,1
80909980,1
83069035,-1
85143677,1
92023695,-1
96783709,3
98524262,19
99522247,12
101057820,19
101298226,-1
101696150,4
101929361,-1
102810916,1
103455671,1
107213585,-1
108697461,13
76111258,5
47982909,2
49134921,-1
43272332,-1
26158892,5
23061549,7
49554048,3
28653777,-1
67605729,3
80272048,4
85219471,8
93621604,17
101630102,-1
82056193,1
53350950,11
72854763,1
77482270,11
97521047,15
102040915,1
103748095,2
104823803,-1
104307254,1
70176094,5
9961489,4
43473802,-1
61266871,4
87185107,2
94570559,4
96509951,5
98616429,18
101762385,-1
102470312,3
107562773,0
72699856,11
57669865,3
27650610,4
19955961,2
19424192,2
51970520,7
93723352,9
101622099,11
102510288,11
104198660,1
106637325,1
108258733,7
108540151,7
81648820,9
84109466,4
55198617,-1
70790322,4
50195045,8
63877040,-1
54742175,3
59436919,-1
18680718,5
58486224,-1
85371679,18
87670130,1
102264051,6
105690521,3
106655276,18
107291627,0
107967771,-1
79115050,2
79691853,8
64835428,2
33229790,5
72284423,14
55802810,2
52831506,17
53292195,7
59352178,20
88171449,9
88694192,-1
91272110,1
97858570,3
98514223,12
100470234,7
101950619,4
104344183,8
105143825,10
102997756,-1
102834182,-1
104151760,8
104241334,5
104897439,11
106497540,-1
107566348,11
108026429,10
94315781,15
95003139,2
97004768,0
80325510,8
79693404,-1
49554506,1
66590047,-1
76117635,-1
81584039,20
100920356,-1
102752676,-1
102760748,10
104180096,5
105616741,-1
107252262,11
108159310,4
36336133,-1
73150834,17
59718833,0
60707515,16
104030631,6
105093940,9
106255249,8
108270911,-1
82033824,16
55958343,12
76106944,13
65707943,19
55622141,18
68772696,4
45253824,3
101866486,13
102020472,7
105867807,0
107815825,10
76609246,19
80919897,-1
61076327,3
70417882,16
66686841,6
25736732,11
25791519,1
46986915,12
70876352,16
85204925,8
99673416,6
103197541,0
79563393,14
84175862,7
85221061,8
27101062,3
25646350,4
47366988,3
22248451,3
43636672,-1
80984181,2
84017167,16
84053655,7
73689124,-1
42529425,20
59748548,0
75870486,7
68715454,7
77216664,-1
65234841,-1
74526415,9
31675464,5
61714819,1
66739001,15
88898355,18
90637033,10
101529948,0
101648158,6
102229494,-1
102179171,7
103086547,1
103321889,18
103473047,0
106011554,10
106700119,1
107873430,-1
108501242,17
68124555,11
75358555,5
77920708,13
18817823,2
57827609,15
23788127,7
52330535,8
51871821,-1
67195534,10
94560701,5
99817947,10
101450590,8
102072610,17
102586929,1
103610499,20
103874848,23
106063488,-1
107353086,5
107122430,2
108240408,1
64447985,21
33895301,-1
80680847,17
72536429,-1
32410001,18
18476023,-1
21649722,5
85692726,4
17039550,21
65031081,1
38043197,-1
12096860,13
62810237,-1
99935246,-1
101283705,-1
102319699,1
103651602,11
103826088,-1
106917782,19
21976691,2
71340826,-1
28172398,0
10638952,2
70836788,7
18754376,4
55631008,13
93338499,18
94612965,4
94971866,-1
102193051,4
101911020,6
102438114,15
104317847,0
108463849,8
108505011,16
77871344,-1
80201114,23
83159894,0
74600617,2
31278330,1
90670701,-1
94043898,-1
96709318,6
100622580,-1
101451410,-1
101930978,2
103303949,6
104313984,-1
106675371,23
107262946,0
103517723,7
106511275,-1
107962169,0
67487892,-1
25728215,11
32347737,2
64190221,15
32113235,-1
82048481,4
83443450,8
85084317,-1
96449564,19
102522129,4
103719616,11
104554638,6
104586434,-1
107339292,0
107960827,1
75319355,-1
64020867,3
22722575,10
99277802,0
102221144,8
105264666,9
106710238,11
108271403,3
52163533,-1
51083783,20
24283716,1
73581294,-1
87648504,8
92279993,5
93517010,3
96933024,-1
100402319,7
79888224,0
84948016,13
85154965,8
88088511,6
99733983,14
100031808,15
101994496,-1
102137599,8
105738297,19
107032282,18
107077930,4
108634604,0
70722005,11
74835673,13
62130880,0
26154295,23
62735363,9
54078660,-1
81614284,5
81676069,14
96908917,-1
97493157,-1
98161922,-1
99277379,2
99572586,-1
101869365,-1
103776724,0
104248938,17
104328004,6
105830162,-1
106844784,3
80954319,9
82985775,1
45640323,5
59595712,-1
23264021,-1
45390799,15
61020328,8
29291645,12
58082272,-1
86889079,14
93953145,15
100042357,8
100271263,3
101987306,10
102585497,-1
102628112,-1
102818794,8
104112282,-1
104332637,15
104342034,23
106341959,-1
107311812,5
107560974,1
108225631,1
76556195,1
81793093,-1
85150843,-1
72189005,1
29754671,-1
71806571,-1
63434832,16
27388880,2
65689058,9
57787170,18
23454103,22
30693032,0
47485125,2
52944477,-1
61926183,16
34827987,22
58567964,4
44286834,6
62991505,9
60958746,2
107156666,-1
27520370,5
12899807,-1
66641498,-1
21403551,2
70722585,4
15660322,20
74586499,2
16854084,12
95197466,-1
101625575,-1
102629059,15
103059378,-1
106693522,13
107285489,8
107188136,4
107191049,16
108118266,6
22488088,7
50408363,-1
51816855,12
46849425,0
63063953,-1
58491624,7
75047083,17
52680087,7
45875767,20
59317418,2
31346327,12
70917077,19
103281559,-1
103949845,17
104868750,8
108713345,16
65052047,-1
50567633,13
54394113,1
30637519,-1
75908731,2
56572759,4
75581280,22
98795773,-1
102043310,1
102323920,10
105798277,1
106739725,15
107611221,4
40783354,11
43135178,12
57539767,0
25522881,17
68187863,11
52465647,4
87180539,15
99358766,1
100149088,-1
100570883,18
102019956,0
102985450,0
103339470,-1
104073987,-1
22209211,2
41838502,1
44097146,5
75177850,17
13368400,-1
17175478,10
12936662,6
68087986,4
92083697,0
97179946,5
100953867,22
103975361,3
108166371,0
96848763,0
64532431,20
77831254,12
29881675,-1
25465916,1
68343477,20
58641317,5
100011595,3
101250053,-1
102010554,-1
102582521,2
104039840,0
104142101,3
105728524,1
83444772,-1
85138143,3
70536679,4
16662563,15
56018820,-1
72433918,11
44685794,-1
57574198,12
60514367,-1
49070414,-1
79103255,0
80922280,-1
93059516,3
101290758,11
101527750,19
101570853,0
102089453,0
102663410,20
103323034,2
104752658,6
107227242,2
107310360,10
107814166,12
71689137,-1
74439606,-1
76205227,9
77535871,-1
19122176,-1
40636129,20
56761859,7
17662326,2
18200380,14
61627823,1
81879874,1
85315077,10
87831758,3
66219690,1
67416559,8
78422215,-1
36334414,19
81794263,5
78449365,4
51817957,19
66892943,2
15967294,0
98577596,19
100429999,20
101966962,3
103370635,3
105198744,-1
108094179,-1
83757882,12
25065680,14
52945222,4
53183155,-1
44297482,-1
88841146,7
92967345,9
98116070,-1
98617809,4
99242480,-1
100493295,0
103095030,5
103532506,11
106511186,-1
106930267,-1
49773653,7
20805396,4
52648565,-1
64805483,13
29632208,1
52119673,1
41348591,4
53741173,-1
100070532,15
107418884,6
41517844,-1
53186881,-1
66088732,-1
63978908,11
21025518,-1
78625585,-1
79347759,-1
81371779,6
107597130,5
108583861,8
74893849,0
44037898,18
42626805,22
81368483,6
104980763,14
106736310,-1
76954266,10
19254447,-1
51256135,8
49686848,13
95408466,22
101895502,-1
102069663,23
103098726,14
15476797,-1
65553517,-1
64891090,3
83052565,-1
84069189,7
85207142,8
93785224,-1
102032666,-1
102219177,2
102636155,8
104743833,1
71593152,1
73787594,7
63685757,-1
17551373,20
35603181,3
60140540,11
50844971,18
66627637,-1
21760959,4
23596186,9
96298319,14
98419001,8
99286217,5
100052008,0
101464040,6
102064029,1
102919865,3
104048180,11
104815220,11
104998113,3
107004468,2
107921385,3
82016691,7
67469521,2
59718321,-1
61054998,1
75182506,6
15912310,12
107264650,18
107735966,14
108555842,0
83444708,-1
84630659,21
85140959,3
25824330,9
75172515,21
16136109,-1
28008937,-1
58721987,13
67507182,7
47619182,5
58839862,-1
52807710,17
89185813,2
92329339,0
99979573,15
101638742,16
102158674,2
106830754,16
106900463,17
108503965,-1
107819135,0
69028715,-1
72118213,5
48593418,-1
20671458,19
60851440,5
65417820,-1
27685137,2
23391101,13
59851277,11
102064051,5
102288380,3
102893910,-1
106455292,3
95391884,22
95623964,22
74495090,4
77403842,18
27480706,4
80929317,-1
99314358,0
105212008,-1
105318573,3
106734208,6
106786694,11
108107524,5
80473135,12
83037022,12
67755252,7
50481307,0
52066198,2
75469221,-1
76610070,7
71002811,-1
52657551,13
65861972,2
101540770,1
102418779,6
102840661,0
103004462,-1
103089981,-1
103106200,18
103399697,18
106452027,16
107289011,2
107564215,-1
77590222,1
84213378,7
84887406,2
73260147,4
16175708,6
73149321,1
76098690,-1
56960090,2
55114723,3
63123750,7
71907167,2
33284470,23
56476569,14
88201615,19
93633682,0
99717664,2
101826794,23
102027641,-1
102543749,0
102870415,-1
106456267,11
106582639,1
106638344,15
107193557,14
108007251,12
108148999,8
108376726,-1
40831624,11
70230391,-1
64920279,-1
60992876,7
43953565,0
58552788,13
81862954,15
46868654,-1
97718537,-1
97951198,0
103271111,6
80524899,4
86130282,18
94602061,-1
99984938,6
99985486,8
100045505,9
101223925,-1
101751249,-1
101973639,0
102067319,13
102198604,2
103497079,1
103714820,3
105674290,8
106723137,12
106619709,17
107149382,2
106906901,14
108484450,6
79511126,17
81430860,12
82958186,-1
84125488,7
85199561,-1
74315063,2
76523099,-1
49553375,9
64829370,19
42834248,13
64776011,5
9587236,7
76628998,-1
75228096,5
48147679,14
70457039,4
92188484,2
94928187,23
95018266,5
97320423,1
86334754,3
96317511,6
102618871,0
103206131,6
107151614,8
107123465,8
69221344,7
29570108,11
35190828,4
50863811,13
51332906,12
83029064,15
97309315,4
99186602,2
101611751,9
102090114,3
102353379,17
102803983,3
104114358,-1
104703236,0
107497313,-1
75268075,2
77820508,4
42117387,20
62958929,1
40923114,13
84177523,8
85164627,8
93474985,8
101839344,4
102014004,3
102025706,0
102566092,16
91760250,-1
93328142,16
95427019,21
33555413,13
72311439,-1
53041732,2
68984402,2
18156841,14
16828236,2
62846757,23
26196999,-1
33877100,16
59909815,-1
20030454,4
